trial_id,loss,valid_loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.rnn_class,config.hidden_dim,config.seq_len,config.batch_size,config.epochs,config.lr,config.gamma
eb291_00000,0.9708036780357361,0.78752601146698,0.20735907554626465,True,,,14,eed70793e89144dbbe7ce7f5905a6813,2021-12-17_10-06-13,1639735573,18.62191390991211,7295,Jasons-MacBook-Pro.local,127.0.0.1,18.62191390991211,0,14,"0_batch_size=64,epochs=100,gamma=0.92627,hidden_dim=4,lr=0.012799,rnn_class=gru,seq_len=4",gru,4,4,64,100,0.012799342904829066,0.9262658980865666
eb291_00001,1.2698907852172852,0.8019698858261108,0.04318809509277344,True,,,20,d2bc6bbb7f0f41929d131d916c00c6a9,2021-12-17_10-06-22,1639735582,25.844279050827026,7297,Jasons-MacBook-Pro.local,127.0.0.1,25.844279050827026,0,20,"1_batch_size=64,epochs=100,gamma=0.87115,hidden_dim=64,lr=0.00078935,rnn_class=rnn,seq_len=4",rnn,64,4,64,100,0.0007893512069268975,0.8711542459179802
eb291_00002,1.3486846685409546,0.8432649970054626,0.04168391227722168,True,,,5,ea08289a3883404b980beb42d763503c,2021-12-17_10-06-21,1639735581,25.057809829711914,7298,Jasons-MacBook-Pro.local,127.0.0.1,25.057809829711914,0,5,"2_batch_size=64,epochs=100,gamma=0.98994,hidden_dim=4,lr=0.011704,rnn_class=rnn,seq_len=4",rnn,4,4,64,100,0.01170369796525832,0.9899417740209938
eb291_00003,0.9566421508789062,0.7467513680458069,0.05902910232543945,True,,,9,969d0c1ce756482ea06648496a1af67d,2021-12-17_10-06-21,1639735581,25.41844415664673,7299,Jasons-MacBook-Pro.local,127.0.0.1,25.41844415664673,0,9,"3_batch_size=64,epochs=100,gamma=0.54301,hidden_dim=64,lr=0.0063215,rnn_class=gru,seq_len=2",gru,64,2,64,100,0.00632145554026053,0.5430078537821168
eb291_00004,1.0329748392105103,0.803817629814148,0.20987510681152344,True,,,37,0c4f5b8421fd428891fcad51bb7b026c,2021-12-17_10-06-45,1639735605,25.04489493370056,7290,Jasons-MacBook-Pro.local,127.0.0.1,25.04489493370056,0,37,"4_batch_size=64,epochs=100,gamma=0.7165,hidden_dim=64,lr=0.00020883,rnn_class=lstm,seq_len=4",lstm,64,4,64,100,0.0002088309007834124,0.7165035894728431
eb291_00005,0.7758979797363281,0.869409441947937,0.06318807601928711,True,,,86,25cab78ab4b54eec9c0c4c878a58d311,2021-12-17_10-06-56,1639735616,33.442123889923096,7291,Jasons-MacBook-Pro.local,127.0.0.1,33.442123889923096,0,86,"5_batch_size=64,epochs=100,gamma=0.88824,hidden_dim=16,lr=0.00019583,rnn_class=lstm,seq_len=4",lstm,16,4,64,100,0.00019583166239188775,0.8882439914022738
eb291_00006,0.8879449367523193,0.7776266932487488,0.044695138931274414,True,,,39,67ca8d0068a34960bf3030546cd52a50,2021-12-17_10-06-54,1639735614,30.48421621322632,7293,Jasons-MacBook-Pro.local,127.0.0.1,30.48421621322632,0,39,"6_batch_size=64,epochs=100,gamma=0.7356,hidden_dim=64,lr=0.00018224,rnn_class=gru,seq_len=4",gru,64,4,64,100,0.00018223782487086573,0.7356017910808259
eb291_00007,1.2118803262710571,0.8025127649307251,0.04796099662780762,True,,,6,c4a77a01467c420ba73949e016deec58,2021-12-17_10-06-52,1639735612,28.01440191268921,7296,Jasons-MacBook-Pro.local,127.0.0.1,28.01440191268921,0,6,"7_batch_size=64,epochs=100,gamma=0.50644,hidden_dim=4,lr=0.0095108,rnn_class=rnn,seq_len=4",rnn,4,4,64,100,0.009510803752328663,0.5064424471608835
eb291_00008,0.9429425597190857,0.8484366536140442,0.12140512466430664,True,,,7,7738b2dc77b24ba2a7b5dc97d5af39e4,2021-12-17_10-07-09,1639735629,18.005972862243652,7294,Jasons-MacBook-Pro.local,127.0.0.1,18.005972862243652,0,7,"8_batch_size=64,epochs=100,gamma=0.87311,hidden_dim=16,lr=0.0038293,rnn_class=lstm,seq_len=2",lstm,16,2,64,100,0.0038292956331466093,0.8731107035854657
eb291_00009,1.0243992805480957,0.796457827091217,0.14235186576843262,True,,,10,3a5767affcda482ab2782871d08a531e,2021-12-17_10-07-19,1639735639,25.010200023651123,7292,Jasons-MacBook-Pro.local,127.0.0.1,25.010200023651123,0,10,"9_batch_size=64,epochs=100,gamma=0.75614,hidden_dim=16,lr=0.00062494,rnn_class=lstm,seq_len=4",lstm,16,4,64,100,0.0006249380925486098,0.75614199245684
