trial_id,loss,valid_loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.encoder_class,config.decoder_class,config.hidden_dim,config.batch_size,config.epochs,config.lr,config.gamma,config.lambda_r,config.lambda_d,config.lambda_p
f2a16_00000,176.7487335205078,1.0107524394989014,83.57338809967041,True,,,80,ad1f2f751c40448c8c0a701a0b23caa0,2021-12-14_09-38-43,1639474723,6733.0116600990295,48144,Jasons-MacBook-Pro.local,127.0.0.1,6733.0116600990295,0,80,"0_batch_size=64,decoder_class=lstm,encoder_class=lstm,epochs=100,gamma=0.84417,hidden_dim=64,lambda_d=0.051065,lambda_p=15.06,lambda_r=30.18,lr=0.00025588",lstm,lstm,64,64,100,0.0002558813794143501,0.8441739868064262,30.180165502201113,0.051064647440991505,15.05982811776367
f2a16_00001,269.14385986328125,0.34335923194885254,84.35893607139587,True,,,8,2d938eaac8ba411a85245cfad8950c66,2021-12-14_07-58-14,1639468694,702.8423390388489,48148,Jasons-MacBook-Pro.local,127.0.0.1,702.8423390388489,0,8,"1_batch_size=64,decoder_class=lstm,encoder_class=lstm,epochs=100,gamma=0.56466,hidden_dim=16,lambda_d=0.077391,lambda_p=0.21076,lambda_r=77.933,lr=0.050462",lstm,lstm,16,64,100,0.05046239341602714,0.5646645717696945,77.93269812404885,0.0773908254590633,0.21076263514047452
f2a16_00002,4.1425957679748535,1.3390380144119263,84.72270393371582,True,,,56,44b2e237157c471c966b5a51b921c5a6,2021-12-14_09-05-50,1639472750,4758.094902038574,48147,Jasons-MacBook-Pro.local,127.0.0.1,4758.094902038574,0,56,"2_batch_size=64,decoder_class=lstm,encoder_class=lstm,epochs=100,gamma=0.79413,hidden_dim=64,lambda_d=0.066951,lambda_p=1.2773,lambda_r=0.022443,lr=0.00018228",lstm,lstm,64,64,100,0.00018228181179499484,0.7941334576784151,0.022443186616838005,0.06695124128324802,1.2773078722495939
f2a16_00003,4.006994724273682,0.2838537096977234,83.27576994895935,True,,,24,76e1e3331d274ef88f06a09568b96d42,2021-12-14_08-20-42,1639470042,2050.025640964508,48146,Jasons-MacBook-Pro.local,127.0.0.1,2050.025640964508,0,24,"3_batch_size=64,decoder_class=lstm,encoder_class=lstm,epochs=100,gamma=0.60157,hidden_dim=64,lambda_d=0.024501,lambda_p=14.769,lambda_r=0.17574,lr=0.005853",lstm,lstm,64,64,100,0.0058529692250182735,0.6015702452221491,0.17573794965132522,0.024500627875793716,14.768578825102082
f2a16_00004,133.5819091796875,1.0935884714126587,84.94499468803406,True,,,25,4e813047d45d43aea9f417f181e5ca66,2021-12-14_08-33-59,1639470839,2142.6104497909546,48145,Jasons-MacBook-Pro.local,127.0.0.1,2142.6104497909546,0,25,"4_batch_size=64,decoder_class=lstm,encoder_class=lstm,epochs=100,gamma=0.54257,hidden_dim=64,lambda_d=0.029244,lambda_p=60.323,lambda_r=0.83807,lr=0.00056992",lstm,lstm,64,64,100,0.0005699223742439994,0.5425709587850358,0.8380692908123416,0.02924407761487415,60.32299577662253
f2a16_00005,522.1185302734375,1.1425669193267822,83.50409531593323,True,,,80,875b656970b34750a0e34f93571ad80a,2021-12-14_10-12-19,1639476739,6695.486566066742,48142,Jasons-MacBook-Pro.local,127.0.0.1,6695.486566066742,0,80,"5_batch_size=64,decoder_class=lstm,encoder_class=lstm,epochs=100,gamma=0.86069,hidden_dim=4,lambda_d=1.2907,lambda_p=11.112,lambda_r=79.017,lr=0.0012395",lstm,lstm,4,64,100,0.0012394775132262559,0.8606938286434054,79.01667647379092,1.2906996589859976,11.112241261010883
f2a16_00006,5.376020908355713,0.2959975600242615,84.91666102409363,True,,,12,d887bdd3735c42338e53cd011d239de1,2021-12-14_08-51-18,1639471878,1037.0604338645935,48137,Jasons-MacBook-Pro.local,127.0.0.1,1037.0604338645935,0,12,"6_batch_size=64,decoder_class=lstm,encoder_class=lstm,epochs=100,gamma=0.62999,hidden_dim=16,lambda_d=1.3708,lambda_p=1.232,lambda_r=1.233,lr=0.015831",lstm,lstm,16,64,100,0.015831355986749528,0.6299867095933321,1.2329771849305804,1.3707674593359398,1.2319915281113651
f2a16_00007,0.9685996174812317,0.279272198677063,89.7379138469696,True,,,11,638692f3d0d1471281f607a2bd1e76e3,2021-12-14_09-06-58,1639472818,938.3466651439667,48143,Jasons-MacBook-Pro.local,127.0.0.1,938.3466651439667,0,11,"7_batch_size=64,decoder_class=lstm,encoder_class=lstm,epochs=100,gamma=0.95711,hidden_dim=64,lambda_d=0.11807,lambda_p=0.49999,lambda_r=0.31144,lr=0.0019442",lstm,lstm,64,64,100,0.0019442165706171335,0.9571147001555443,0.3114372937079659,0.11807320302662642,0.4999898564145072
f2a16_00008,235.3066864013672,0.41006946563720703,83.62009382247925,True,,,31,cc22cb6a1dc5464e99143acb4a36279b,2021-12-14_09-49-43,1639475383,2631.7493467330933,48139,Jasons-MacBook-Pro.local,127.0.0.1,2631.7493467330933,0,31,"8_batch_size=64,decoder_class=lstm,encoder_class=lstm,epochs=100,gamma=0.59942,hidden_dim=64,lambda_d=0.092789,lambda_p=0.73323,lambda_r=70.599,lr=0.0058478",lstm,lstm,64,64,100,0.005847804705205936,0.5994193376045336,70.59878138346423,0.0927888172772586,0.7332284700443542
f2a16_00009,259.9076843261719,0.3006060719490051,83.16458296775818,True,,,8,d8313e4391554dd594f25c08d5d89be1,2021-12-14_09-18-20,1639473500,680.576975107193,48138,Jasons-MacBook-Pro.local,127.0.0.1,680.576975107193,0,8,"9_batch_size=64,decoder_class=lstm,encoder_class=lstm,epochs=100,gamma=0.54145,hidden_dim=16,lambda_d=3.4516,lambda_p=0.66156,lambda_r=66.274,lr=0.021089",lstm,lstm,16,64,100,0.021089349603692895,0.5414490354773233,66.27355471648188,3.451570852796533,0.6615615063874144
